,rowid,pollid,pollster,location,startdate,enddate,samplesize,sampletype,methodology,candidate,percent
5402,5589,59564,Benenson Strategy Group,,8/23/19,9/6/19,762,lv,Live Phone/Online,Ryan,0.0
5403,5590,59564,Benenson Strategy Group,,8/23/19,9/6/19,762,lv,Live Phone/Online,Sestak,0.0
5404,5591,59564,Benenson Strategy Group,,8/23/19,9/6/19,762,lv,Live Phone/Online,Steyer,0.0
5405,5592,59564,Benenson Strategy Group,,8/23/19,9/6/19,762,lv,Live Phone/Online,Williamson,0.0
5406,5593,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Bennet,1.2
5407,5594,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Biden,25.8
5408,5595,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Booker,1.4
5409,5596,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Bullock,1.2
5410,5597,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Buttigieg,5.0
5411,5598,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Castro,0.2
5412,5599,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,de Blasio,0.4
5413,5600,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Delaney,0.0
5414,5601,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Gabbard,1.8
5415,5602,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Harris,2.8
5416,5603,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Klobuchar,0.0
5417,5604,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Messam,0.0
5418,5605,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,O'Rourke,1.0
5419,5606,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Ryan,0.4
5420,5607,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Sanders,8.4
5421,5608,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Sestak,0.0
5422,5609,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Steyer,0.0
5423,5610,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Warren,23.6
5424,5611,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Williamson,0.0
5425,5612,59503,Suffolk University,Massachusetts,9/3/19,9/5/19,500,lv,Live Phone,Yang,0.6
5426,5613,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Biden,23.0
5427,5614,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Warren,15.0
5428,5615,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,O'Rourke,12.0
5429,5616,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Sanders,12.0
5430,5617,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Harris,7.0
5431,5618,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Buttigieg,6.0
5432,5619,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Gabbard,4.0
5433,5620,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Castro,2.0
5434,5621,59524,Ragnar Research Partners,Texas,9/3/19,9/5/19,600,lv,Live Phone,Booker,1.0
5435,5622,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Biden,30.0
5436,5623,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Sanders,16.0
5437,5624,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Warren,13.0
5438,5625,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Harris,6.0
5439,5626,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Buttigieg,4.0
5440,5627,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,O'Rourke,4.0
5441,5628,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Booker,1.0
5442,5629,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Castro,2.0
5443,5630,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Klobuchar,1.0
5444,5631,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Delaney,0.0
5445,5632,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Gabbard,1.0
5446,5633,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Williamson,1.0
5447,5634,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Yang,2.0
5448,5635,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Messam,0.0
5449,5636,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Ryan,1.0
5450,5637,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Bennet,0.0
5451,5638,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Bullock,1.0
5452,5639,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,de Blasio,1.0
5453,5640,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Sestak,0.0
5454,5641,59495,Harris Insights & Analytics,,9/2/19,9/5/19,1372,rv,Online,Steyer,1.0
5455,5642,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Biden,33.0
5456,5643,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Sanders,15.0
5457,5644,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Warren,15.0
5458,5645,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Harris,7.0
5459,5646,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Buttigieg,4.0
5460,5647,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,O'Rourke,4.0
5461,5648,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Booker,1.0
5462,5649,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Castro,1.0
5463,5650,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Klobuchar,1.0
5464,5651,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Delaney,1.0
5465,5652,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Gabbard,0.0
5466,5653,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Williamson,1.0
5467,5654,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Yang,3.0
5468,5655,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Messam,0.0
5469,5656,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Ryan,1.0
5470,5657,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Bennet,0.0
5471,5658,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Bullock,0.0
5472,5659,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,de Blasio,1.0
5473,5660,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Sestak,0.0
5474,5661,59495,Harris Insights & Analytics,,9/2/19,9/5/19,846,lv,Online,Steyer,1.0
5475,5662,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Biden,29.0
5476,5663,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Sanders,19.0
5477,5664,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Warren,18.0
5478,5665,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Harris,7.0
5479,5666,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Buttigieg,4.0
5480,5667,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,O'Rourke,3.0
5481,5668,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Yang,3.0
5482,5669,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Booker,1.0
5483,5670,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,de Blasio,1.0
5484,5671,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Delaney,0.0
5485,5672,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Gabbard,2.0
5486,5673,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Klobuchar,2.0
5487,5674,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Bennet,0.0
5488,5675,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Bullock,0.0
5489,5676,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Castro,0.0
5490,5677,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Ryan,0.0
5491,5678,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Steyer,1.0
5492,5679,59505,ABC News/Washington Post,,9/2/19,9/5/19,391,rv,Live Phone,Williamson,0.0
5493,5680,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Biden,27.0
5494,5681,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Sanders,19.0
5495,5682,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Warren,17.0
5496,5683,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Harris,7.0
5497,5684,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Buttigieg,4.0
5498,5685,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,O'Rourke,3.0
5499,5686,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Yang,3.0
5500,5687,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Booker,1.0
5501,5688,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,de Blasio,1.0
5502,5689,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Delaney,1.0
5503,5690,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Gabbard,1.0
5504,5691,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Klobuchar,1.0
5505,5692,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Bennet,0.0
5506,5693,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Bullock,0.0
5507,5694,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Castro,0.0
5508,5695,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Ryan,0.0
5509,5696,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Steyer,0.0
5510,5697,59505,ABC News/Washington Post,,9/2/19,9/5/19,437,a,Live Phone,Williamson,0.0
5511,5698,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Biden,26.0
5512,5699,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Warren,23.0
5513,5700,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Sanders,15.0
5514,5701,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Harris,5.0
5515,5702,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Buttigieg,5.0
5516,5703,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Klobuchar,2.0
5517,5704,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Castro,1.0
5518,5705,59555,TargetPoint/GQR Research,,9/3/19,9/4/19,600,lv,,Booker,1.0
5519,5706,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Biden,30.0
5520,5707,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Sanders,16.0
5521,5708,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Warren,12.0
5522,5709,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Harris,6.0
5523,5710,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Buttigieg,5.0
5524,5711,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,O'Rourke,3.0
5525,5712,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Booker,1.0
5526,5713,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Castro,1.0
5527,5714,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Klobuchar,1.0
5528,5715,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Delaney,0.0
5529,5716,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Gabbard,1.0
5530,5717,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Williamson,1.0
5531,5718,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Yang,2.0
5532,5719,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Messam,0.0
5533,5720,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Ryan,1.0
5534,5721,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Bennet,0.0
5535,5722,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Bullock,1.0
5536,5723,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,de Blasio,1.0
5537,5724,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Sestak,0.0
5538,5725,59489,Harris Insights & Analytics,,9/1/19,9/4/19,1347,rv,Online,Steyer,1.0
5539,5726,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Biden,33.0
5540,5727,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Sanders,15.0
5541,5728,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Warren,15.0
5542,5729,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Harris,6.0
5543,5730,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Buttigieg,6.0
5544,5731,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,O'Rourke,3.0
5545,5732,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Booker,2.0
5546,5733,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Castro,1.0
5547,5734,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Klobuchar,1.0
5548,5735,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Delaney,0.0
5549,5736,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Gabbard,1.0
5550,5737,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Williamson,1.0
5551,5738,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Yang,2.0
5552,5739,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Messam,0.0
5553,5740,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Ryan,0.0
5554,5741,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Bennet,0.0
5555,5742,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Bullock,0.0
5556,5743,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,de Blasio,1.0
5557,5744,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Sestak,0.0
5558,5745,59489,Harris Insights & Analytics,,9/1/19,9/4/19,842,lv,Online,Steyer,1.0
5559,5746,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Warren,27.0
5560,5747,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Biden,26.0
5561,5748,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Sanders,25.0
5562,5749,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Buttigieg,8.0
5563,5750,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Harris,7.0
5564,5751,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Booker,2.0
5565,5752,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Klobuchar,1.0
5566,5753,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Steyer,1.0
5567,5754,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Gabbard,1.0
5568,5755,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Yang,1.0
5569,5756,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,O'Rourke,1.0
5570,5757,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Delaney,0.0
5571,5758,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,de Blasio,0.0
5572,5759,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Castro,0.0
5573,5760,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Williamson,0.0
5574,5761,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Sestak,0.0
5575,5762,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Bennet,0.0
5576,5763,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Bullock,0.0
5577,5764,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Ryan,0.0
5578,5765,59506,YouGov,New Hampshire,8/28/19,9/4/19,492,lv,Online,Messam,0.0
5579,5766,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Biden,29.0
5580,5767,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Sanders,26.0
5581,5768,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Warren,17.0
5582,5769,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Buttigieg,7.0
5583,5770,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Harris,6.0
5584,5771,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Klobuchar,2.0
5585,5772,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Steyer,2.0
5586,5773,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Booker,2.0
5587,5774,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,O'Rourke,2.0
5588,5775,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Yang,1.0
5589,5776,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,de Blasio,1.0
5590,5777,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Gabbard,1.0
5591,5778,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Delaney,1.0
5592,5779,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Castro,1.0
5593,5780,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Bullock,0.0
5594,5781,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Sestak,0.0
5595,5782,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Williamson,0.0
5596,5783,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Bennet,0.0
5597,5784,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Ryan,0.0
5598,5785,59507,YouGov,Iowa,8/28/19,9/4/19,682,lv,Online,Messam,0.0
5599,5786,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Sanders,29.0
5600,5787,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Biden,27.0
5601,5788,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Warren,18.0
5602,5789,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Harris,6.0
5603,5790,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Buttigieg,4.0
5604,5791,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,O'Rourke,3.0
5605,5792,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Castro,2.0
5606,5793,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Steyer,2.0
5607,5794,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Booker,1.0
5608,5795,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Sestak,1.0
5609,5796,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Delaney,1.0
5610,5797,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Yang,1.0
5611,5798,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Ryan,1.0
5612,5799,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,de Blasio,1.0
5613,5800,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Gabbard,1.0
5614,5801,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Bullock,0.0
5615,5802,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Klobuchar,0.0
5616,5803,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Bennet,0.0
5617,5804,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Williamson,0.0
5618,5805,59508,YouGov,Nevada,8/28/19,9/4/19,563,lv,Online,Messam,0.0
5619,5806,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Biden,43.0
5620,5807,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Sanders,18.0
5621,5808,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Warren,14.0
5622,5809,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Harris,7.0
5623,5810,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Buttigieg,4.0
5624,5811,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Booker,2.0
5625,5812,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,de Blasio,1.0
5626,5813,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Gabbard,1.0
5627,5814,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Steyer,1.0
5628,5815,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,O'Rourke,1.0
5629,5816,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Klobuchar,1.0
5630,5817,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Bullock,1.0
5631,5818,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Delaney,1.0
5632,5819,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Yang,1.0
5633,5820,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Ryan,1.0
5634,5821,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Williamson,0.0
5635,5822,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Castro,0.0
5636,5823,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Bennet,0.0
5637,5824,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Messam,0.0
5638,5825,59509,YouGov,South Carolina,8/28/19,9/4/19,785,lv,Online,Sestak,0.0
5639,5826,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Bennet,1.0
5640,5827,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Biden,26.0
5641,5828,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Booker,1.0
5642,5829,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Bullock,0.0
5643,5830,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Buttigieg,6.0
5644,5831,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Castro,2.0
5645,5832,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,de Blasio,2.0
5646,5833,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Delaney,1.0
5647,5834,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Gabbard,3.0
5648,5835,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Harris,5.0
5649,5836,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Klobuchar,0.0
5650,5837,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Messam,1.0
5651,5838,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,O'Rourke,1.0
5652,5839,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Ryan,1.0
5653,5840,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Sanders,14.0
5654,5841,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Sestak,0.0
5655,5842,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Steyer,0.0
5656,5843,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Warren,21.0
5657,5844,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Williamson,1.0
5658,5845,59485,YouGov,,9/1/19,9/3/19,518,lv,Online,Yang,3.0
5659,5846,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Biden,28.0
5660,5847,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Sanders,18.0
5661,5848,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Warren,11.0
5662,5849,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Harris,5.0
5663,5850,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Buttigieg,5.0
5664,5851,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,O'Rourke,3.0
5665,5852,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Booker,1.0
5666,5853,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Castro,1.0
5667,5854,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Klobuchar,1.0
5668,5855,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Delaney,0.0
5669,5856,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Gabbard,2.0
5670,5857,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Williamson,1.0
5671,5858,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Yang,2.0
5672,5859,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Messam,0.0
5673,5860,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Ryan,1.0
5674,5861,59480,Harris Insights & Analytics,,8/31/19,9/3/19,1346,rv,Online,Bennet,1.0
